MLBLOCK_RECEIPT_START
timestamp=20260626_144702
receipt_file=/home/asd/matrixlab_receipts/receipt_20260626_144702.txt

RUN_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_V0

STATUS_BEFORE_RELEVANT
M  .gitignore
A  scripts/review_bounded_capability_proposal_candidate_v0.py
A  scripts/review_capability_stop_packet_to_bounded_proposal_v0.py

VERIFY_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_RUN_BASIS
present data/bounded_capability_proposal_validation_path_prep_v0_receipts/bounded_capability_proposal_validation_path_prep_receipt_ec27c6e9.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_validation_run_target_v0.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_validator_input_bundle_v0.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_schema_validation_contract_v0.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_lawful_admissibility_contract_v0.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_source_linkage_contract_v0.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_boundary_guard_contract_v0.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_negative_control_contract_v0.json
present data/bounded_capability_proposal_validation_path_prep_v0/bounded_capability_proposal_human_decision_gate_contract_v0.json
present data/capability_stop_packet_to_bounded_proposal_v0/bounded_capability_proposal_v0.json
present data/capability_stop_packet_to_bounded_proposal_v0/human_capability_decision_packet_v0.json
present data/capability_stop_packet_to_bounded_proposal_v0/capability_stop_packet_v0.json
present data/capability_stop_packet_to_bounded_proposal_v0_receipts/capability_adapter_receipt_8c7f0905.json

PATCH_GITIGNORE

WRITE_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_RUN_SCRIPT

PY_COMPILE_VALIDATION_PATH_RUN_SCRIPT

RUN_VALIDATION_PATH_RUN
{
  "acceptance_gate_results": {
    "VALIDATION_RUN_0_PREP_RECEIPT_CONSUMED": false,
    "VALIDATION_RUN_10_NO_HUMAN_DECISION_TAKEN": true,
    "VALIDATION_RUN_11_NO_IMPLEMENTATION": true,
    "VALIDATION_RUN_12_NO_RUNTIME_ADOPTION_AUTHORITY": true,
    "VALIDATION_RUN_13_NO_SCHEMA_MUTATION": true,
    "VALIDATION_RUN_14_NO_MOVE_ADDITION": true,
    "VALIDATION_RUN_15_NO_C8_AUTHORIZATION": true,
    "VALIDATION_RUN_16_NO_HIDDEN_NEXT_COMMAND": true,
    "VALIDATION_RUN_1_RUN_TARGET_CONSUMED": false,
    "VALIDATION_RUN_2_SOURCE_LINKAGE_PASS": true,
    "VALIDATION_RUN_3_SCHEMA_VALIDATION_PASS": true,
    "VALIDATION_RUN_4_LAWFUL_ADMISSIBILITY_PASS": false,
    "VALIDATION_RUN_5_BOUNDARY_GUARD_PASS": true,
    "VALIDATION_RUN_6_NEGATIVE_CONTROL_PASS": true,
    "VALIDATION_RUN_7_HUMAN_DECISION_GATE_PASS": true,
    "VALIDATION_RUN_8_HUMAN_DECISION_PREP_TARGET_EMITTED": false,
    "VALIDATION_RUN_9_NO_PROPOSAL_ACCEPTANCE": true
  },
  "created_at": "2026-06-26T13:47:02.641746+00:00",
  "failures": [
    "lawful_admissibility_failures:['scope_missing_capability_boundary_binding']"
  ],
  "gate": "FAIL",
  "machine_readable_bounded_capability_proposal_validation_path_run_summary": {
    "boundary_guard_pass": true,
    "c8_authorized": false,
    "fixture_expansion_authorized": false,
    "hidden_next_command": false,
    "human_decision_gate_pass": true,
    "human_decision_prep_target_ready": false,
    "human_decision_taken": false,
    "implementation_authorized": false,
    "lawful_admissibility_pass": false,
    "move_addition_authorized": false,
    "negative_control_pass": true,
    "next_unit_id": null,
    "proposal_accepted": false,
    "proposal_admissible_for_human_decision": false,
    "proposal_id": "capability_proposal_57dda6e9",
    "proposal_kind": "BOUNDED_TRIGGER_SURFACE_CAPABILITY_PROPOSAL",
    "proposal_status": "PROPOSAL_CANDIDATE_ONLY",
    "proposal_validated_by_run": false,
    "proposed_surface": "bounded_structured_t6_trigger_surface_capability_v0",
    "reason_codes": [
      "lawful_admissibility_failures:['scope_missing_capability_boundary_binding']"
    ],
    "runtime_adoption_authorized": false,
    "runtime_patch_authorized": false,
    "schema_mutation_authorized": false,
    "schema_validation_pass": true,
    "source_linkage_pass": true,
    "status": "TYPED_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_RUN_GATE_FAIL",
    "validation_path_id": "bounded_capability_proposal_validation_path_70fd5b04",
    "validation_run_id": "bounded_capability_proposal_validation_run_a6a18e58"
  },
  "output_artifacts": {
    "basis": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_validation_path_run_basis_v0.json",
    "boundary_guard_result": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_boundary_guard_result_v0.json",
    "human_decision_gate_result": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_human_decision_gate_result_v0.json",
    "human_decision_prep_target": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_human_decision_prep_target_v0.json",
    "implementation_receipt": "data/bounded_capability_proposal_validation_path_run_v0_receipts/bounded_capability_proposal_validation_path_run_receipt_f39ec164.json",
    "lawful_admissibility_result": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_lawful_admissibility_result_v0.json",
    "negative_control_result": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_negative_control_result_v0.json",
    "profile": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_validation_path_run_profile_v0.json",
    "readout": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_validation_path_run_readout_v0.json",
    "report": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_validation_path_run_report.json",
    "rollup": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_validation_path_run_rollup_v0.json",
    "schema_validation_result": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_schema_validation_result_v0.json",
    "source_linkage_result": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_source_linkage_result_v0.json",
    "transition_trace": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_validation_path_run_transition_trace.json",
    "validation_summary": "data/bounded_capability_proposal_validation_path_run_v0/bounded_capability_proposal_validation_admissibility_summary_v0.json"
  },
  "receipt_id": "bounded_capability_proposal_validation_path_run_receipt_f39ec164",
  "receipt_type": "TYPED_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_RUN_RECEIPT",
  "schema_version": "bounded_capability_proposal_validation_path_run_receipt_v0",
  "source_proposal_id": "capability_proposal_57dda6e9",
  "source_proposal_ref": "data/capability_stop_packet_to_bounded_proposal_v0/bounded_capability_proposal_v0.json",
  "source_validation_path_prep_receipt_id": "bounded_capability_proposal_validation_path_prep_receipt_ec27c6e9",
  "source_validation_path_prep_receipt_ref": "data/bounded_capability_proposal_validation_path_prep_v0_receipts/bounded_capability_proposal_validation_path_prep_receipt_ec27c6e9.json",
  "status": "TYPED_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_RUN_GATE_FAIL",
  "target_unit_id": "bounded_capability_proposal.validation_path_run_v0",
  "terminal": {
    "next_unit_id": null,
    "stop_code": "STOP_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_RUN_GATE_FAIL",
    "type": "STOP"
  },
  "unit_id": "RUN_BOUNDED_CAPABILITY_PROPOSAL_VALIDATION_PATH_V0",
  "validation_path_id": "bounded_capability_proposal_validation_path_70fd5b04",
  "validation_run_id": "bounded_capability_proposal_validation_run_a6a18e58",
  "warnings": []
}
bounded_capability_proposal_validation_path_run_receipt_id=bounded_capability_proposal_validation_path_run_receipt_f39ec164
bounded_capability_proposal_validation_path_run_receipt_path=data/bounded_capability_proposal_validation_path_run_v0_receipts/bounded_capability_proposal_validation_path_run_receipt_f39ec164.json
bounded_capability_proposal_validation_run_id=NONE
bounded_capability_proposal_validation_path_run_next_unit=NONE

MLBLOCK_EXIT_CODE=1
MLBLOCK_RECEIPT_END
